"No.","Time","Source","Destination","Protocol","Length","Info"
"242","110.822664","fe80::52eb:f6ff:fe89:7c68","ff02::1","ICMPv6","142","Router Advertisement from 50:eb:f6:89:7c:68"
"243","110.893553","192.168.50.48","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"244","111.006431","Intel_3f:d4:55","Broadcast","ARP","42","Who has 192.168.50.48? Tell 192.168.50.47 (duplicate use of 192.168.50.47 detected!)"
"245","111.007119","Microsoft_bb:36:91","Intel_3f:d4:55","ARP","60","192.168.50.48 is at 7c:1e:52:bb:36:91 (duplicate use of 192.168.50.47 detected!)"
"246","111.007176","192.168.50.47","192.168.50.48","SSDP","489","HTTP/1.1 200 OK "
"247","111.072399","192.168.50.47","192.168.50.48","SSDP","489","HTTP/1.1 200 OK "
"248","111.911265","192.168.50.48","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"249","111.911265","192.168.50.48","192.168.50.47","TCP","66","53023  >  2869 [SYN] Seq=0 Win=17520 Len=0 MSS=1460 WS=1 SACK_PERM"
"250","111.911548","192.168.50.47","192.168.50.48","TCP","66","2869  >  53023 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"251","111.912232","192.168.50.48","192.168.50.47","TCP","60","53023  >  2869 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"252","112.520426","192.168.50.47","192.168.50.48","SSDP","489","HTTP/1.1 200 OK "
"253","112.683790","Microsoft_bb:36:91","Broadcast","MS NLB","60","MS NLB heartbeat - Unknown (1481589336)"
"254","112.836984","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. TC + Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"255","112.912341","192.168.50.48","192.168.50.47","HTTP","248","GET /upnphost/udhisapi.dll?content=uuid:03a350ce-ca10-4822-9d55-44154deba4ea HTTP/1.1 "
"256","112.912998","192.168.50.47","192.168.50.48","TCP","257","2869  >  53023 [PSH, ACK] Seq=1 Ack=195 Win=1051136 Len=203 [TCP PDU reassembled in 259]"
"257","112.913073","192.168.50.47","192.168.50.48","TCP","1514","2869  >  53023 [ACK] Seq=204 Ack=195 Win=1051136 Len=1460 [TCP PDU reassembled in 259]"
"258","112.913073","192.168.50.47","192.168.50.48","TCP","1514","2869  >  53023 [ACK] Seq=1664 Ack=195 Win=1051136 Len=1460 [TCP PDU reassembled in 259]"
"259","112.913073","192.168.50.47","192.168.50.48","HTTP/XML","1294","HTTP/1.1 200 OK "
"260","112.913711","192.168.50.48","192.168.50.47","TCP","60","53023  >  2869 [ACK] Seq=195 Ack=204 Win=17317 Len=0"
"261","112.913711","192.168.50.48","192.168.50.47","TCP","60","53023  >  2869 [ACK] Seq=195 Ack=3124 Win=14397 Len=0"
"262","112.913711","192.168.50.48","192.168.50.47","TCP","60","53023  >  2869 [ACK] Seq=195 Ack=4364 Win=13157 Len=0"
"263","114.698373","Microsoft_bb:36:91","Broadcast","MS NLB","60","MS NLB heartbeat - Unknown (1481589336)"
"264","114.849233","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"265","115.948790","192.168.50.48","192.168.50.47","TCP","60","53023  >  2869 [FIN, ACK] Seq=195 Ack=4364 Win=17520 Len=0"
"266","115.948790","192.168.50.48","192.168.50.47","TCP","66","63869  >  2869 [SYN] Seq=0 Win=17520 Len=0 MSS=1460 WS=1 SACK_PERM"
"267","115.948932","192.168.50.47","192.168.50.48","TCP","54","2869  >  53023 [FIN, ACK] Seq=4364 Ack=196 Win=1051136 Len=0"
"268","115.948975","192.168.50.47","192.168.50.48","TCP","66","2869  >  63869 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"269","115.949614","192.168.50.48","192.168.50.47","TCP","60","53023  >  2869 [ACK] Seq=196 Ack=4365 Win=17520 Len=0"
"270","115.949614","192.168.50.48","192.168.50.47","TCP","60","63869  >  2869 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"271","116.717038","Microsoft_bb:36:91","Broadcast","MS NLB","60","MS NLB heartbeat - Unknown (1481589336)"
"272","116.863000","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"273","116.966320","192.168.50.48","192.168.50.47","HTTP/XML","755","POST /upnphost/udhisapi.dll?control=uuid:03a350ce-ca10-4822-9d55-44154deba4ea+urn:microsoft.com:serviceId:X_MS_MediaReceiverRegistrar HTTP/1.1 "
"274","116.975842","192.168.50.47","192.168.50.48","TCP","263","2869  >  63869 [PSH, ACK] Seq=1 Ack=702 Win=1051136 Len=209 [TCP PDU reassembled in 275]"
"275","116.975889","192.168.50.47","192.168.50.48","HTTP/XML","467","HTTP/1.1 200 OK "
"276","116.976552","192.168.50.48","192.168.50.47","TCP","60","63869  >  2869 [ACK] Seq=702 Ack=210 Win=17311 Len=0"
"277","116.976552","192.168.50.48","192.168.50.47","TCP","60","63869  >  2869 [ACK] Seq=702 Ack=623 Win=16898 Len=0"
"278","118.719050","Microsoft_bb:36:91","Broadcast","MS NLB","60","MS NLB heartbeat - Unknown (1481589336)"
"279","118.876943","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"280","118.984929","192.168.50.48","192.168.50.47","TCP","60","63869  >  2869 [FIN, ACK] Seq=702 Ack=623 Win=16898 Len=0"
"281","118.984929","192.168.50.48","192.168.50.47","TCP","66","57912  >  2869 [SYN] Seq=0 Win=17520 Len=0 MSS=1460 WS=1 SACK_PERM"
"282","118.985073","192.168.50.47","192.168.50.48","TCP","54","2869  >  63869 [FIN, ACK] Seq=623 Ack=703 Win=1051136 Len=0"
"283","118.985122","192.168.50.47","192.168.50.48","TCP","66","2869  >  57912 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"284","118.985777","192.168.50.48","192.168.50.47","TCP","60","63869  >  2869 [ACK] Seq=703 Ack=624 Win=16898 Len=0"
"285","118.985777","192.168.50.48","192.168.50.47","TCP","60","57912  >  2869 [ACK] Seq=1 Ack=1 Win=17520 Len=0"
"286","119.833890","fe80::52eb:f6ff:fe89:7c68","ff02::1","ICMPv6","142","Router Advertisement from 50:eb:f6:89:7c:68"
"287","120.002674","192.168.50.48","192.168.50.47","HTTP/XML","752","POST /upnphost/udhisapi.dll?control=uuid:03a350ce-ca10-4822-9d55-44154deba4ea+urn:microsoft.com:serviceId:X_MS_MediaReceiverRegistrar HTTP/1.1 "
"288","120.008360","192.168.50.47","192.168.50.48","TCP","282","2869  >  57912 [PSH, ACK] Seq=1 Ack=699 Win=1051136 Len=228 [TCP PDU reassembled in 289]"
"289","120.008402","192.168.50.47","192.168.50.48","HTTP/XML","553","HTTP/1.1 500 Internal Server Error "
"290","120.009071","192.168.50.48","192.168.50.47","TCP","60","57912  >  2869 [ACK] Seq=699 Ack=229 Win=17292 Len=0"
"291","120.009071","192.168.50.48","192.168.50.47","TCP","60","57912  >  2869 [ACK] Seq=699 Ack=728 Win=16793 Len=0"
"292","120.026948","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff7d:9035","ICMPv6","86","Neighbor Solicitation for fe80::b08:9dfc:d37d:9035 from 00:e0:4c:68:0a:27"
"293","120.720989","Microsoft_bb:36:91","Broadcast","MS NLB","60","MS NLB heartbeat - Unknown (1481589336)"
"294","120.889078","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"295","122.037961","192.168.50.48","192.168.50.47","TCP","60","57912  >  2869 [FIN, ACK] Seq=699 Ack=728 Win=16793 Len=0"
"296","122.038102","192.168.50.47","192.168.50.48","TCP","54","2869  >  57912 [FIN, ACK] Seq=728 Ack=700 Win=1051136 Len=0"
"297","122.038793","192.168.50.48","192.168.50.47","TCP","60","57912  >  2869 [ACK] Seq=700 Ack=729 Win=16793 Len=0"
"298","122.723015","Microsoft_bb:36:91","Broadcast","MS NLB","60","MS NLB heartbeat - Unknown (1481589336)"
"299","122.903972","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"300","124.724991","Microsoft_bb:36:91","Broadcast","MS NLB","60","MS NLB heartbeat - Unknown (1481589336)"
"301","124.916981","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"302","126.726923","Microsoft_bb:36:91","Broadcast","MS NLB","60","MS NLB heartbeat - Unknown (1481589336)"
"303","126.929224","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"304","128.728901","Microsoft_bb:36:91","Broadcast","MS NLB","60","MS NLB heartbeat - Unknown (1481589336)"
"305","128.845047","fe80::52eb:f6ff:fe89:7c68","ff02::1","ICMPv6","142","Router Advertisement from 50:eb:f6:89:7c:68"
"306","128.929983","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"307","130.730908","Microsoft_bb:36:91","Broadcast","MS NLB","60","MS NLB heartbeat - Unknown (1481589336)"
"308","130.934983","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"309","132.732915","Microsoft_bb:36:91","Broadcast","MS NLB","60","MS NLB heartbeat - Unknown (1481589336)"
"310","132.935187","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"311","134.734872","Microsoft_bb:36:91","Broadcast","MS NLB","60","MS NLB heartbeat - Unknown (1481589336)"
"312","134.955169","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"313","135.274434","fe80::52eb:f6ff:fe89:7c68","ff02::1:ff57:4136","ICMPv6","86","Neighbor Solicitation for 2001:4453:38f:b300:bcd9:82c7:e157:4136 from 00:e0:4c:68:0a:27"
"314","136.013206","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"315","136.736859","Microsoft_bb:36:91","Broadcast","MS NLB","60","MS NLB heartbeat - Unknown (1481589336)"
"316","136.832259","fe80::52eb:f6ff:fe89:7c68","ff02::1","ICMPv6","142","Router Advertisement from 50:eb:f6:89:7c:68"
"317","136.975160","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"318","137.015164","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"319","138.015153","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"320","138.755559","Microsoft_bb:36:91","Broadcast","MS NLB","60","MS NLB heartbeat - Unknown (1481589336)"
"321","138.995136","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"322","139.015141","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"323","141.015133","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"324","141.235532","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"325","141.841223","192.168.50.48","239.255.255.250","SSDP","232","NOTIFY * HTTP/1.1 "
"326","141.841223","192.168.50.48","239.255.255.250","SSDP","288","NOTIFY * HTTP/1.1 "
"327","141.841223","192.168.50.48","239.255.255.250","SSDP","241","NOTIFY * HTTP/1.1 "
"328","141.841223","192.168.50.48","239.255.255.250","SSDP","286","NOTIFY * HTTP/1.1 "
"329","141.841223","192.168.50.48","239.255.255.250","SSDP","298","NOTIFY * HTTP/1.1 "
"330","141.841223","192.168.50.48","239.255.255.250","SSDP","296","NOTIFY * HTTP/1.1 "
"331","142.255151","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"332","143.035132","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"333","143.254870","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"334","143.392504","192.168.50.48","239.255.255.250","SSDP","378","NOTIFY * HTTP/1.1 "
"335","143.425854","192.168.50.48","239.255.255.250","SSDP","434","NOTIFY * HTTP/1.1 "
"336","143.488402","fe80::4d98:ae1c:1145:8f42","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"337","143.488496","fe80::4d98:ae1c:1145:8f42","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"338","143.492592","192.168.50.48","239.255.255.250","SSDP","387","NOTIFY * HTTP/1.1 "
"339","143.592927","192.168.50.48","239.255.255.250","SSDP","432","NOTIFY * HTTP/1.1 "
"340","143.726320","192.168.50.48","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"341","143.859815","192.168.50.48","239.255.255.250","SSDP","442","NOTIFY * HTTP/1.1 "
"342","143.897801","fe80::52eb:f6ff:fe89:7c68","ff02::1","ICMPv6","142","Router Advertisement from 50:eb:f6:89:7c:68"
"343","144.000116","192.168.50.6","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.251 for any sources"
"344","144.026668","192.168.50.48","239.255.255.250","SSDP","378","NOTIFY * HTTP/1.1 "
"345","144.226604","192.168.50.48","239.255.255.250","SSDP","434","NOTIFY * HTTP/1.1 "
"346","144.235233","Intel_3f:d4:55","Nearest-Bridge","LLDP","58","MA/7c:5c:f8:3f:d4:55 MA/7c:5c:f8:3f:d4:55 3601 "
"347","144.409744","fe80::4d98:ae1c:1145:8f42","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"348","144.460204","192.168.50.48","239.255.255.250","SSDP","387","NOTIFY * HTTP/1.1 "
"349","144.693857","192.168.50.48","239.255.255.250","SSDP","432","NOTIFY * HTTP/1.1 "
"350","144.960760","192.168.50.48","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"351","144.965221","192.168.50.48","192.168.50.47","DNS","73","Standard query 0x0351 A xboxunity.net"
"352","145.013146","192.168.50.47","192.168.50.48","DNS","89","Standard query response 0x0351 A xboxunity.net A 149.56.47.64"
"353","145.013881","Microsoft_bb:36:91","Broadcast","ARP","60","Who has 192.168.50.1? Tell 192.168.50.48"
"354","145.013947","RealtekSemic_68:0a:27","Microsoft_bb:36:91","ARP","42","192.168.50.1 is at 00:e0:4c:68:0a:27"
"355","145.014629","192.168.50.48","149.56.47.64","TCP","66","1029  >  80 [SYN] Seq=0 Win=64876 Len=0 MSS=1324 WS=1 SACK_PERM"
"356","145.055269","RealtekSemic_68:0a:27","Nearest-Customer-Bridge","STP","52","Conf. Root = 32768/0/7c:5c:f8:3f:d4:55  Cost = 0  Port = 0x8001"
"357","145.261083","192.168.50.48","239.255.255.250","SSDP","442","NOTIFY * HTTP/1.1 "
"358","145.295072","149.56.47.64","192.168.50.48","TCP","66","80  >  1029 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"359","145.295796","192.168.50.48","149.56.47.64","TCP","60","1029  >  80 [ACK] Seq=1 Ack=1 Win=64876 Len=0"
"360","145.300909","192.168.50.48","149.56.47.64","HTTP","376","POST /api/update HTTP/1.1  (application/x-www-form-urlencoded)"
"361","145.596995","149.56.47.64","192.168.50.48","TCP","54","80  >  1029 [ACK] Seq=1 Ack=323 Win=64128 Len=0"
"362","145.639487","192.168.50.47","192.168.50.48","TCP","66","64785  >  1028 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"363","145.640208","192.168.50.48","192.168.50.47","TCP","62","1028  >  64785 [SYN, ACK] Seq=0 Ack=1 Win=17520 Len=0 MSS=1460 WS=1"
"364","145.640324","192.168.50.47","192.168.50.48","TCP","54","64785  >  1028 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"365","145.640418","192.168.50.47","192.168.50.48","HTTP","221","GET / HTTP/1.1 "
"366","145.641104","192.168.50.48","192.168.50.47","TCP","60","1028  >  64785 [ACK] Seq=1 Ack=168 Win=17353 Len=0"
"367","145.695353","192.168.50.48","192.168.50.47","TCP","1514","1028  >  64785 [ACK] Seq=1 Ack=168 Win=17353 Len=1460 [TCP PDU reassembled in 368]"
"368","145.695353","192.168.50.48","192.168.50.47","HTTP/XML","1407","HTTP/1.1 200 OK "
"369","145.695353","192.168.50.48","192.168.50.47","TCP","60","1028  >  64785 [FIN, ACK] Seq=2814 Ack=168 Win=17353 Len=0"
"370","145.695461","192.168.50.47","192.168.50.48","TCP","54","64785  >  1028 [ACK] Seq=168 Ack=2814 Win=1051136 Len=0"
"371","145.695523","192.168.50.47","192.168.50.48","TCP","54","64785  >  1028 [FIN, ACK] Seq=168 Ack=2814 Win=1051136 Len=0"
"372","145.696187","192.168.50.48","192.168.50.47","TCP","60","1028  >  64785 [ACK] Seq=2815 Ack=169 Win=17353 Len=0"
"373","145.697069","192.168.50.47","192.168.50.48","TCP","66","64786  >  1028 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"374","145.697746","192.168.50.48","192.168.50.47","TCP","62","1028  >  64786 [SYN, ACK] Seq=0 Ack=1 Win=17520 Len=0 MSS=1460 WS=1"
"375","145.697818","192.168.50.47","192.168.50.48","TCP","54","64786  >  1028 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"376","145.697901","192.168.50.47","192.168.50.48","HTTP","240","GET / HTTP/1.1 "
"377","145.698600","192.168.50.48","192.168.50.47","TCP","60","1028  >  64786 [ACK] Seq=1 Ack=187 Win=17334 Len=0"
"378","145.746025","149.56.47.64","192.168.50.48","TCP","555","80  >  1029 [PSH, ACK] Seq=1 Ack=323 Win=64128 Len=501 [TCP PDU reassembled in 379]"
"379","145.746063","149.56.47.64","192.168.50.48","HTTP","59","HTTP/1.1 200 OK  (text/html)"
"380","145.746080","149.56.47.64","192.168.50.48","TCP","54","80  >  1029 [FIN, ACK] Seq=507 Ack=323 Win=64128 Len=0"
"381","145.746813","192.168.50.48","149.56.47.64","TCP","60","1029  >  80 [ACK] Seq=323 Ack=502 Win=64375 Len=0"
"382","145.746813","192.168.50.48","149.56.47.64","TCP","60","1029  >  80 [ACK] Seq=323 Ack=507 Win=64370 Len=0"
"383","145.746813","192.168.50.48","149.56.47.64","TCP","60","1029  >  80 [ACK] Seq=323 Ack=508 Win=64370 Len=0"
"384","145.762061","192.168.50.48","192.168.50.47","TCP","1514","1028  >  64786 [ACK] Seq=1 Ack=187 Win=17334 Len=1460 [TCP PDU reassembled in 385]"
"385","145.762061","192.168.50.48","192.168.50.47","HTTP/XML","1407","HTTP/1.1 200 OK "
"386","145.762061","192.168.50.48","192.168.50.47","TCP","60","1028  >  64786 [FIN, ACK] Seq=2814 Ack=187 Win=17334 Len=0"
"387","145.762158","192.168.50.47","192.168.50.48","TCP","54","64786  >  1028 [ACK] Seq=187 Ack=2814 Win=1051136 Len=0"
"388","145.762216","192.168.50.47","192.168.50.48","TCP","54","64786  >  1028 [FIN, ACK] Seq=187 Ack=2814 Win=1051136 Len=0"
"389","145.763280","192.168.50.48","192.168.50.47","TCP","60","1028  >  64786 [ACK] Seq=2815 Ack=188 Win=17334 Len=0"
"390","145.768933","192.168.50.47","192.168.50.48","TCP","66","64787  >  1028 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"391","145.769635","192.168.50.48","192.168.50.47","TCP","62","1028  >  64787 [SYN, ACK] Seq=0 Ack=1 Win=17520 Len=0 MSS=1460 WS=1"
"392","145.769766","192.168.50.47","192.168.50.48","TCP","54","64787  >  1028 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"393","145.769878","192.168.50.47","192.168.50.48","HTTP","186","GET /xbox360.png HTTP/1.1 "
"394","145.770563","192.168.50.48","192.168.50.47","TCP","60","1028  >  64787 [ACK] Seq=1 Ack=133 Win=17388 Len=0"
"395","145.962615","192.168.50.48","192.168.50.47","HTTP","535","HTTP/1.1 200 OK  (PNG)"
"396","145.962615","192.168.50.48","192.168.50.47","TCP","60","1028  >  64787 [FIN, ACK] Seq=482 Ack=133 Win=17388 Len=0"
"397","145.962736","192.168.50.47","192.168.50.48","TCP","54","64787  >  1028 [ACK] Seq=133 Ack=483 Win=1050624 Len=0"
"398","145.962776","192.168.50.47","192.168.50.48","TCP","54","64787  >  1028 [FIN, ACK] Seq=133 Ack=483 Win=1050624 Len=0"
"399","145.963420","192.168.50.48","192.168.50.47","TCP","60","1028  >  64787 [ACK] Seq=483 Ack=134 Win=17388 Len=0"
"400","145.964900","192.168.50.47","192.168.50.48","TCP","66","64788  >  1028 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"401","145.965600","192.168.50.48","192.168.50.47","TCP","62","1028  >  64788 [SYN, ACK] Seq=0 Ack=1 Win=17520 Len=0 MSS=1460 WS=1"
"402","145.965701","192.168.50.47","192.168.50.48","TCP","54","64788  >  1028 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"403","145.965813","192.168.50.47","192.168.50.48","HTTP","191","GET /xbox360large.png HTTP/1.1 "
"404","145.966496","192.168.50.48","192.168.50.47","TCP","60","1028  >  64788 [ACK] Seq=1 Ack=138 Win=17383 Len=0"
"405","146.095352","192.168.50.48","192.168.50.47","HTTP","1003","HTTP/1.1 200 OK  (PNG)"
"406","146.095352","192.168.50.48","192.168.50.47","TCP","60","1028  >  64788 [FIN, ACK] Seq=950 Ack=138 Win=17383 Len=0"
"407","146.095493","192.168.50.47","192.168.50.48","TCP","54","64788  >  1028 [ACK] Seq=138 Ack=951 Win=130304 Len=0"
"408","146.095522","192.168.50.47","192.168.50.48","TCP","54","64788  >  1028 [FIN, ACK] Seq=138 Ack=951 Win=130304 Len=0"
"409","146.096193","192.168.50.48","192.168.50.47","TCP","60","1028  >  64788 [ACK] Seq=951 Ack=139 Win=17383 Len=0"
"410","146.097626","192.168.50.47","192.168.50.48","TCP","66","64789  >  1028 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"411","146.098315","192.168.50.48","192.168.50.47","TCP","62","1028  >  64789 [SYN, ACK] Seq=0 Ack=1 Win=17520 Len=0 MSS=1460 WS=1"
"412","146.098417","192.168.50.47","192.168.50.48","TCP","54","64789  >  1028 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"413","146.098515","192.168.50.47","192.168.50.48","HTTP","187","GET /xbox360.jpeg HTTP/1.1 "
"414","146.099204","192.168.50.48","192.168.50.47","TCP","60","1028  >  64789 [ACK] Seq=1 Ack=134 Win=17387 Len=0"
"415","146.212732","192.168.50.48","192.168.50.47","TCP","1514","1028  >  64789 [ACK] Seq=1 Ack=134 Win=17387 Len=1460 [TCP PDU reassembled in 416]"
"416","146.212732","192.168.50.48","192.168.50.47","HTTP","772","HTTP/1.1 200 OK  (JPEG JFIF image)"
